date,temperature_avg_C,temperature_min_C,temperature_max_C
2011-03-14,11.610092865715217,4.543649984233298,18.16997346369277
2011-03-15,12.449877339174463,4.88770068178502,19.30633166517589
2011-03-16,13.484052570808672,5.883119253913776,20.44323664813544
2011-03-17,14.16181561298248,6.88629961397055,20.672688982907232
2011-03-18,14.037984618097994,7.6681354612941846,20.249426406973214
2011-03-19,13.944267287037462,7.622088539244601,20.108827746420502
2011-03-20,13.251101356056495,6.693103603257498,19.563377912389058
2011-03-21,12.71393570309425,5.885646581362153,19.21760839586375
2011-03-22,13.344540243416702,6.022006443298267,20.08905243349409
2011-03-23,13.586006412649056,6.452133384596664,20.234284887302863
2011-03-24,13.436242885007232,6.656898415675073,19.93357519717466
2011-03-25,13.512220186188472,6.5920473068636625,19.952552545336516
2011-03-26,13.624486183852866,6.5687926801070375,20.149107540815862
2011-03-27,14.044939730284227,6.9746641205603055,20.610667134043695
2011-03-28,14.037013648808056,7.396075598295965,20.25354568831682
2011-03-29,14.070452747740262,7.651857393332136,20.157701122688934
2011-03-30,13.843166637452384,7.488270624282336,19.923455438742053
2011-03-31,13.781187474189892,7.3908351284717355,19.837248938317657
2011-04-01,14.025113135067329,7.457651502723138,20.15603992346587
2011-04-02,14.174287512943181,7.4901929770932725,20.33490478686241
2011-04-03,14.079758700262516,7.577240522663658,20.133472204982127
2011-04-04,13.770793070211141,7.200594382301745,19.772357612063956
2011-04-05,13.534623278338415,6.850391054639658,19.65679978020762
2011-04-06,13.388390962883705,6.588918118486333,19.454906344530116
2011-04-07,13.689110571447031,6.807287618467399,19.9478385496559
2011-04-08,13.972861108115637,7.101639453761493,20.19914355216207
2011-04-09,14.683292526878063,7.652070934170638,20.904409597269023
2011-04-10,15.08823957382242,8.562283594513758,21.167673622991117
2011-04-11,15.50870157019341,8.703634296503594,21.556041536987777
2011-04-12,15.89750315713195,9.087731044508189,22.029278489396745
2011-04-13,15.808226156575756,9.380498732226442,21.81276154494617
2011-04-14,15.657128780245444,9.399001051469043,21.601574214037385
2011-04-15,15.90227115642955,9.478576049285493,21.76093872872275
2011-04-16,16.26529475168934,9.532139297297306,22.160239066038685
2011-04-17,16.77634480570879,10.186968776646381,22.885916276477758
2011-04-18,16.93366842900349,10.550416353660069,22.911316181149175
2011-04-19,16.31974201577924,10.178426523037956,22.30327948068458
2011-04-20,16.072614120457104,10.02055130779911,21.769833306737553
2011-04-21,16.05563467668793,9.971433260346714,21.9884960204422
