system:index,date,total_evaporation_m,.geo
20001010,2000-10-10,-0.0021515202581132847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001011,2000-10-11,-0.002156240554733513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001012,2000-10-12,-0.002144513621496246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001013,2000-10-13,-0.0021343809812852557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001014,2000-10-14,-0.002098625781184384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001015,2000-10-15,-0.002124302688128357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001016,2000-10-16,-0.0020490938716897565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001017,2000-10-17,-0.0019296409487644785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001018,2000-10-18,-0.0018380609876449377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001019,2000-10-19,-0.0017860371890363197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001020,2000-10-20,-0.001710372239924505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001021,2000-10-21,-0.0017893813819160555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001022,2000-10-22,-0.0017534226564007217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001023,2000-10-23,-0.0017195327402843084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001024,2000-10-24,-0.001731635282003806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001025,2000-10-25,-0.0017446315971522666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001026,2000-10-26,-0.0017308646495465597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001027,2000-10-27,-0.0015895477724057485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001028,2000-10-28,-0.0015034673052825467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001029,2000-10-29,-0.0014927066837824507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001030,2000-10-30,-0.001510964645004049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001031,2000-10-31,-0.0014944791068858111,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001101,2000-11-01,-0.0014641855908540428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001102,2000-11-02,-0.0014357783269165908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001103,2000-11-03,-0.0014257859533247082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001104,2000-11-04,-0.0014131663851969301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001105,2000-11-05,-0.0013840728913504555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001106,2000-11-06,-0.001355469107583643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001107,2000-11-07,-0.0013598869191522092,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001108,2000-11-08,-0.0013747107187512765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001109,2000-11-09,-0.0013194502164519367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001110,2000-11-10,-0.0012865445123468359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001111,2000-11-11,-0.0012571702726954439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001112,2000-11-12,-0.001203286060065017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001113,2000-11-13,-0.001185880038384408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001114,2000-11-14,-0.0011829358568999683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001115,2000-11-15,-0.001162721708568873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001116,2000-11-16,-0.0011465179653849533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001117,2000-11-17,-0.0011102642100150992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001118,2000-11-18,-0.0010459850770390563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001119,2000-11-19,-9.834076732680957E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001120,2000-11-20,-9.637677903423726E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001121,2000-11-21,-9.616726061692193E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001122,2000-11-22,-9.800853866277002E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001123,2000-11-23,-9.905792296195381E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001124,2000-11-24,-9.935207254463446E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001125,2000-11-25,-0.001016654647825624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001126,2000-11-26,-0.0010088472873766852,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001127,2000-11-27,-9.814417019213865E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001128,2000-11-28,-9.179652520303242E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001129,2000-11-29,-8.261558849650595E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001130,2000-11-30,-8.193890563033283E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001201,2000-12-01,-8.603421914900045E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001202,2000-12-02,-8.933822213571321E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001203,2000-12-03,-9.096571781791482E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001204,2000-12-04,-8.868363838753681E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001205,2000-12-05,-8.559634190861449E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001206,2000-12-06,-8.631031806665665E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001207,2000-12-07,-8.557724600977621E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001208,2000-12-08,-8.321724132089385E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001209,2000-12-09,-8.167007679906634E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001210,2000-12-10,-7.970472631765637E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001211,2000-12-11,-7.860955306909107E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001212,2000-12-12,-7.812240101931532E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001213,2000-12-13,-7.910894490281978E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001214,2000-12-14,-7.73373799622853E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001215,2000-12-15,-7.562244198021732E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001216,2000-12-16,-7.420544412807006E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001217,2000-12-17,-7.701682062044897E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001218,2000-12-18,-7.482675058732988E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001219,2000-12-19,-7.082069215838088E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001220,2000-12-20,-7.130005077912143E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001221,2000-12-21,-7.008619311185047E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001222,2000-12-22,-6.966401577279468E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001223,2000-12-23,-6.895348179218194E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001224,2000-12-24,-6.72954934010699E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001225,2000-12-25,-6.773776184928074E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001226,2000-12-26,-6.637213388575956E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227,2000-12-27,-6.463366371564037E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001228,2000-12-28,-6.324816636654582E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001229,2000-12-29,-6.46179615046802E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001230,2000-12-30,-6.749429315795006E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001231,2000-12-31,-7.491754943886843E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010101,2001-01-01,-7.581384950533677E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010102,2001-01-02,-7.58147985128397E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010103,2001-01-03,-7.71248757245312E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010104,2001-01-04,-7.623734241845575E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010105,2001-01-05,-7.647493064056558E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010106,2001-01-06,-7.649339314214815E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010107,2001-01-07,-7.513932962302475E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010108,2001-01-08,-7.197578692774944E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010109,2001-01-09,-6.917675988895221E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010110,2001-01-10,-7.067851346134473E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010111,2001-01-11,-6.894789780292372E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010112,2001-01-12,-6.615202359451853E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010113,2001-01-13,-6.678182664759145E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010114,2001-01-14,-6.844148085862635E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010115,2001-01-15,-6.868837008818102E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010116,2001-01-16,-6.76811129468158E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010117,2001-01-17,-6.669903627422169E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010118,2001-01-18,-6.552053967716104E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010119,2001-01-19,-7.020555825267212E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010120,2001-01-20,-7.042814312952757E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010121,2001-01-21,-6.878278024499433E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010122,2001-01-22,-6.73941690788934E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010123,2001-01-23,-6.715657316848908E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010124,2001-01-24,-6.818513800821728E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010125,2001-01-25,-6.783895301331974E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010126,2001-01-26,-6.793204824365435E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010127,2001-01-27,-6.727578693022239E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010128,2001-01-28,-6.797439538722106E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010129,2001-01-29,-6.631803884196078E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010130,2001-01-30,-6.916334327214803E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010131,2001-01-31,-6.805860055336319E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010201,2001-02-01,-6.589889641928547E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010202,2001-02-02,-6.507059337276321E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010203,2001-02-03,-6.806892991374613E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010204,2001-02-04,-6.819042407982639E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010205,2001-02-05,-6.79784724956122E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010206,2001-02-06,-7.041878548934893E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010207,2001-02-07,-7.182004248680452E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010208,2001-02-08,-7.075087101356344E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010209,2001-02-09,-7.06570402603391E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010210,2001-02-10,-7.04204467152766E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010211,2001-02-11,-6.92283085111087E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010212,2001-02-12,-6.928750133716678E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010213,2001-02-13,-6.910432490714654E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010214,2001-02-14,-7.099770399316551E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010215,2001-02-15,-7.115818116996429E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010216,2001-02-16,-7.115102164602975E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010217,2001-02-17,-7.296896629126393E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010218,2001-02-18,-7.241319734595498E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010219,2001-02-19,-7.331592955336269E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010220,2001-02-20,-7.592460269252349E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010221,2001-02-21,-7.569911833772778E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010222,2001-02-22,-7.694706095980145E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010223,2001-02-23,-8.019233556882756E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010224,2001-02-24,-8.233255277985521E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010225,2001-02-25,-8.326221261368585E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010226,2001-02-26,-8.354558076442805E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010227,2001-02-27,-8.376819131939749E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010228,2001-02-28,-8.44789226645166E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010301,2001-03-01,-8.762339039444913E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010302,2001-03-02,-8.926039731140269E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010303,2001-03-03,-9.039946791650705E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010304,2001-03-04,-8.798367961497314E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010305,2001-03-05,-8.395009035851943E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010306,2001-03-06,-8.589708059466795E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010307,2001-03-07,-8.868128231696526E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010308,2001-03-08,-8.899458391739327E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010309,2001-03-09,-8.886096909124539E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010310,2001-03-10,-9.003500577192658E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010311,2001-03-11,-9.081361648924625E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010312,2001-03-12,-9.164964224084172E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010313,2001-03-13,-9.467948736828726E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010314,2001-03-14,-9.370551668193826E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010315,2001-03-15,-9.192117905873388E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010316,2001-03-16,-9.118317421136825E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010317,2001-03-17,-9.212037143493896E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010318,2001-03-18,-9.153670033545943E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010319,2001-03-19,-9.158987553945008E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010320,2001-03-20,-9.323158720679972E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010321,2001-03-21,-9.438200694350806E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010322,2001-03-22,-9.506005871654584E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010323,2001-03-23,-0.0010043369912147468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010324,2001-03-24,-0.0010317369118547882,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010325,2001-03-25,-0.0010213226547997512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010326,2001-03-26,-0.0010331465274457505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010327,2001-03-27,-9.89669142011819E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010328,2001-03-28,-0.001000820760852344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010329,2001-03-29,-0.00100029629976697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010330,2001-03-30,-0.0010741508027001716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010331,2001-03-31,-0.0011268982206294198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010401,2001-04-01,-0.0011715474307262075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010402,2001-04-02,-0.0011641299101645042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010403,2001-04-03,-0.0011570018887192242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010404,2001-04-04,-0.0011892980740681645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010405,2001-04-05,-0.0011989362773567624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010406,2001-04-06,-0.001177595687536829,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010407,2001-04-07,-0.0011892599437879291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010408,2001-04-08,-0.001098634477467917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010409,2001-04-09,-0.0010454528557215527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010410,2001-04-10,-0.0010499668213928837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010411,2001-04-11,-0.001108834843662764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010412,2001-04-12,-0.0011613251833825803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010413,2001-04-13,-0.0011703854997698448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010414,2001-04-14,-0.0012746241531678452,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010415,2001-04-15,-0.0014045221183562708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010416,2001-04-16,-0.0014516709237822585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010417,2001-04-17,-0.0015360652455936698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010418,2001-04-18,-0.0015801926927384276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010419,2001-04-19,-0.00161467172101737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010420,2001-04-20,-0.001658703836388577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010421,2001-04-21,-0.001655044424862676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010422,2001-04-22,-0.001626688892453209,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010423,2001-04-23,-0.0015721420989470187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010424,2001-04-24,-0.0014850818024599805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010425,2001-04-25,-0.0014338883101658335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010426,2001-04-26,-0.0013343486046713212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010427,2001-04-27,-0.0012946296803883353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010428,2001-04-28,-0.001262997482097542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010429,2001-04-29,-0.0012381100231046644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010430,2001-04-30,-0.0012437877218193511,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010501,2001-05-01,-0.0012795574680512754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010502,2001-05-02,-0.0013666096281418575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010503,2001-05-03,-0.0013878020809717695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010504,2001-05-04,-0.0014560555838558776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010505,2001-05-05,-0.0014473403495329443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010506,2001-05-06,-0.0014014043438204016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010507,2001-05-07,-0.0014141719458192151,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010508,2001-05-08,-0.0014310667714262893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010509,2001-05-09,-0.001362002741608038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010510,2001-05-10,-0.0014251385604657065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010511,2001-05-11,-0.0014384915071941297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010512,2001-05-12,-0.0014257423337635164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010513,2001-05-13,-0.0015278771371009876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010514,2001-05-14,-0.001619919772560184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010515,2001-05-15,-0.0016250433894224783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010516,2001-05-16,-0.0016513624467265568,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010517,2001-05-17,-0.0017382854035612424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010518,2001-05-18,-0.001770660253414586,"{""type"":""MultiPoint"",""coordinates"":[]}"
