system:index,date,runoff_m,sub_surface_runoff_m,surface_runoff_m,.geo
20090606,2009-06-06,0.0017637266150811284,6.302685338118703E-4,0.001133457384124035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090607,2009-06-07,0.0017849447378892138,6.931217478457073E-4,0.0010918227037958026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090608,2009-06-08,0.0016856969388507148,6.820561827615475E-4,0.0010036400750002925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090609,2009-06-09,0.0011955859353763346,4.5237619901954574E-4,7.432092237862891E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090610,2009-06-10,0.001079592251506145,4.1495562633840963E-4,6.646361773152526E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090611,2009-06-11,0.0011003187721310944,4.25909520753601E-4,6.744090677821414E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090612,2009-06-12,0.0014031084874980694,5.283825465690851E-4,8.747252114340951E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090613,2009-06-13,0.0012892339068501263,5.408543172331895E-4,7.48379521773985E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090614,2009-06-14,0.0012290006083507412,4.94267838989614E-4,7.347325441293046E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090615,2009-06-15,0.0012750033417593903,5.329461604873283E-4,7.420569688167848E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090616,2009-06-16,0.0012473276493701595,5.512301405350408E-4,6.960973850412712E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090617,2009-06-17,0.0014527252433327966,6.052709552826797E-4,8.474536858697877E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090618,2009-06-18,0.00109392722552406,5.20889953774637E-4,5.730375702343292E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090619,2009-06-19,0.0014141743978162832,5.983999910923495E-4,8.157738289634308E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090620,2009-06-20,0.0013844276469231098,5.676556815766699E-4,8.167713386120665E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090621,2009-06-21,0.0014387792277649302,6.057559792829655E-4,8.330237763433088E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090622,2009-06-22,0.0015551550651881699,6.9253823979936E-4,8.62616865001642E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090623,2009-06-23,0.0016505323440277218,7.305474975803841E-4,9.199845425724637E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090624,2009-06-24,0.0015917455479828424,6.756385831948997E-4,9.161065720539891E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090625,2009-06-25,0.0014792138395084665,6.479228732312865E-4,8.312907570490987E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090626,2009-06-26,0.0019587854844404532,7.621846021643357E-4,0.0011966008633131295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090627,2009-06-27,0.002411348596294752,8.332744124727136E-4,0.0015780740118114616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090628,2009-06-28,0.0023685036281533593,9.039008966008942E-4,0.0014646024201838395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090629,2009-06-29,0.00318275119154956,0.0012926132773920518,0.0018901380226182289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090630,2009-06-30,0.004172400293558573,0.0017175180939236416,0.0024548820570196948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090701,2009-07-01,0.004415888358944403,0.0019703035822134477,0.0024455848371062183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090702,2009-07-02,0.0044268138828735815,0.0022665795043564385,0.0021602341413716297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090703,2009-07-03,0.0033268578518753904,0.0019458052648299422,0.0013810526458690614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090704,2009-07-04,0.00267276313264307,0.0016043661460086532,0.001068396904052742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090705,2009-07-05,0.0026621634036304393,0.0015729867893845466,0.001089176405611728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090706,2009-07-06,0.0035135622350191665,0.001977688125773067,0.001535873606016481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090707,2009-07-07,0.0033195168961999374,0.0018537609788327252,0.0014657557748611193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090708,2009-07-08,0.0033121220553253435,0.0017981667608846688,0.0015139547692986548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090709,2009-07-09,0.003204990635917815,0.0017714538620488517,0.0014335368493772517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090710,2009-07-10,0.0029229658072445213,0.001443971909349481,0.0014789937935051896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090711,2009-07-11,0.0021514956492126153,0.0012153034304565012,9.361922252252608E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090712,2009-07-12,0.0023682574389242836,0.0011328486971923456,0.001235408788146764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090713,2009-07-13,0.0033670666783712187,0.0014657928144882586,0.0019012738054049814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090714,2009-07-14,0.004049050781976173,0.0019474794533836477,0.002101571372438476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090715,2009-07-15,0.00443758845284888,0.0021257541491964994,0.002311834181359056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090716,2009-07-16,0.0028497210770008527,0.0016662176256977553,0.0011835033771969983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090717,2009-07-17,0.003039375592013182,0.0016621028103644634,0.0013772727439380847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090718,2009-07-18,0.0033245732614701914,0.0014952278132521924,0.001829345389729695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090719,2009-07-19,0.002808744528880138,0.0013793946046329712,0.0014293499933276065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090720,2009-07-20,0.0034540763117169755,0.0015219068606312956,0.0019321694773624712,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090721,2009-07-21,0.004044465135010858,0.001722257400681273,0.002322207437125924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090722,2009-07-22,0.003984768682741835,0.0018978592142963114,0.002086909433522065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090723,2009-07-23,0.00307983861682809,0.0016530763832100582,0.0014267623437837977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090724,2009-07-24,0.0027041366744151394,0.0013333665833054839,0.00137076981646787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090725,2009-07-25,0.0025463331461270866,0.0012261444930685367,0.0013201885809613397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090726,2009-07-26,0.003470481269787181,0.0014392102756174815,0.002031270902087357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090727,2009-07-27,0.004626281763258202,0.0017192802070324657,0.0029070014026545445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090728,2009-07-28,0.004895909857084205,0.0022943022896399798,0.0026016076924121386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090729,2009-07-29,0.004557510477632854,0.002331963139909729,0.0022255474609559926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090730,2009-07-30,0.0033147846510215673,0.002008625017615896,0.0013061595512915557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090731,2009-07-31,0.002792012692098389,0.0018064932297997373,9.85519371334817E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090801,2009-08-01,0.0024127256724271653,0.0016892061843304677,7.235194474804077E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090802,2009-08-02,0.0022162899621777535,0.0014396197464304626,7.766701755725026E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090803,2009-08-03,0.002277947121355453,0.0013753207021532502,9.026263715513647E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090804,2009-08-04,0.0026607032080342673,0.001511302916538284,0.00114940006779369,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090805,2009-08-05,0.0035995164451457407,0.001966343119637674,0.001633173006831537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090806,2009-08-06,0.004047532277036607,0.0020561780313463163,0.0019913545117798016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090807,2009-08-07,0.0030598280392383818,0.0017388797404706763,0.0013209481853536007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090808,2009-08-08,0.002581125043442172,0.0016251893682359855,9.559355098127475E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090809,2009-08-09,0.002362889507303075,0.0015336829258755938,8.292063834247799E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090810,2009-08-10,0.002512123327534811,0.0014683964854677902,0.0010437269817235003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090811,2009-08-11,0.00226291702356031,0.0014253047193259186,8.376121707953318E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090812,2009-08-12,0.003062124402138902,0.0016807376147053824,0.001381386736437486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090813,2009-08-13,0.003916367734334658,0.002138580888767791,0.0017777865859774744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090814,2009-08-14,0.003963136956337389,0.002096808310054037,0.0018663283715048885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090815,2009-08-15,0.004200943927800027,0.002328722165037406,0.0018722216491120283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090816,2009-08-16,0.003974974251094453,0.0021970912551773484,0.0017778830299064283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090817,2009-08-17,0.004204767935527946,0.00217529474388374,0.00202947319358328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090818,2009-08-18,0.004044780452539763,0.0020839214963956068,0.001960859129987115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090819,2009-08-19,0.004334340653360896,0.0023422460227008027,0.0019920947082928057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090820,2009-08-20,0.0040266165345423065,0.002500127550923743,0.0015264890210076535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090821,2009-08-21,0.0031550477933823475,0.0021649487219018,9.900990803578037E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090822,2009-08-22,0.0028584861178819016,0.0019162718706336886,9.422143023849328E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090823,2009-08-23,0.003163500502416395,0.002075960687868836,0.0010875398478982278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090824,2009-08-24,0.003037477104712385,0.0020515620521569175,9.859150858441872E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090825,2009-08-25,0.0028087557070585975,0.0018479064825626071,9.608492324027256E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090826,2009-08-26,0.0029434437224479496,0.0018880938313825648,0.0010553498371548464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090827,2009-08-27,0.0026022601233641326,0.001785919325497346,8.163407028900907E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090828,2009-08-28,0.0026346014672306824,0.0018034132160522228,8.311882933001881E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090829,2009-08-29,0.002445196373848761,0.0016611215022606053,7.840749238890339E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090830,2009-08-30,0.0026170101013097678,0.0016174496306140549,9.99560466225129E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090831,2009-08-31,0.002473604710345009,0.0015201003992573962,9.535042480151516E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090901,2009-09-01,0.0022924013666045847,0.0015376944888597596,7.547069506724376E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090902,2009-09-02,0.0028170234094020024,0.0018283844796783788,9.886388518091974E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090903,2009-09-03,0.003417769370234672,0.0021700292616714523,0.0012477401498417657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090904,2009-09-04,0.003445076116071719,0.002269147714043506,0.0011759286081559454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090905,2009-09-05,0.003570186785234848,0.0021757234539966377,0.0013944630460052732,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090906,2009-09-06,0.003630059028441936,0.002055605706753847,0.0015744532071215525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090907,2009-09-07,0.003652742825236223,0.00213303678729242,0.001519706075156882,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090908,2009-09-08,0.004171776154668819,0.0023081297397159178,0.0018636458576917988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090909,2009-09-09,0.0034141895051264634,0.002145499711940429,0.0012686896422078068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090910,2009-09-10,0.0029021340972516098,0.002004841484609992,8.972927437423853E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090911,2009-09-11,0.0025810109470520656,0.0018260077976916635,7.550030348086169E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090912,2009-09-12,0.0019170782741571714,0.0016108585662706091,3.0621973243962343E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090913,2009-09-13,0.0017295599031629757,0.0014800275380280386,2.495322098173977E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090914,2009-09-14,0.0018060357979814102,0.001458959652282906,3.4707627659031964E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090915,2009-09-15,0.0017071357905784233,0.0014142455329877635,2.928901864379094E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090916,2009-09-16,0.001662770315976453,0.0013562392025113466,3.0653130745347476E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090917,2009-09-17,0.0017948049056297588,0.001375236614062819,4.195683087708021E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090918,2009-09-18,0.0022038956936261,0.0015178307646810712,6.860643479701101E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090919,2009-09-19,0.0022543723623770443,0.0015894526030234913,6.649198610570187E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090920,2009-09-20,0.0021254393904105375,0.001485529734965705,6.399095512378792E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090921,2009-09-21,0.002138802824430118,0.0015087636625649348,6.300388316146926E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090922,2009-09-22,0.0021469705527739787,0.001550808256839272,5.961622711938362E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090923,2009-09-23,0.001994663433135475,0.0015295906754694746,4.650728067450846E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090924,2009-09-24,0.0016330730513456134,0.0013657278207309274,2.6734501832804253E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090925,2009-09-25,0.0015749759010040625,0.0013162435351999143,2.5873220266935576E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090926,2009-09-26,0.0016742434577611673,0.0013298863994268676,3.4435717913005844E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090927,2009-09-27,0.0016532950478380794,0.0012994573574091714,3.53837542665096E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090928,2009-09-28,0.0016400082378821641,0.0012692961114886012,3.707121190699253E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090929,2009-09-29,0.0018191448847263384,0.0013039925823223723,5.151527174205374E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090930,2009-09-30,0.002504660447693337,0.0015237687269233613,9.808918932687595E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091001,2009-10-01,0.0027899466470480937,0.0017017469128000787,0.0010881994875418521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091002,2009-10-02,0.0028051087694124996,0.0017827621832741272,0.0010223465232615902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091003,2009-10-03,0.0030166182800527926,0.0018581473029153017,0.0011584709250450757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091004,2009-10-04,0.002369254903775134,0.0015005328938334209,8.687219857947537E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091005,2009-10-05,0.002633021268404915,0.0015657868522858975,0.0010672343399022609,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091006,2009-10-06,0.003158692992582143,0.0016528173734263443,0.0015058754986019352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091007,2009-10-07,0.0035242339940178575,0.0015465464385031869,0.0019776873789833626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091008,2009-10-08,0.003256254576230606,0.001526683099965401,0.0017295706628213587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091009,2009-10-09,0.0019322514400593788,0.0014342108017532276,4.980405003330847E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091010,2009-10-10,0.001548413735179465,0.0013490674183823728,1.9934622392269962E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091011,2009-10-11,0.001330547063503513,0.001227698130903603,1.0284897476244473E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091012,2009-10-12,0.0012965310954429017,0.0011675518970760827,1.2897862555822734E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091013,2009-10-13,0.0012408420207389798,0.0011209545822233322,1.1988712625860794E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091014,2009-10-14,0.0012035244463240728,0.0010769136350979116,1.266104343440277E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091015,2009-10-15,0.0011698485602540667,0.0010357602188696316,1.3408834955469634E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091016,2009-10-16,0.0011234608801037236,0.0010072610791324584,1.1619902180337763E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091017,2009-10-17,0.0010508988125652377,9.60482743295472E-4,9.041597951686754E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091018,2009-10-18,0.0011020672463362287,9.33750459783387E-4,1.6831675428724668E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091019,2009-10-19,0.0010238810418063515,9.072004285955548E-4,1.1667944216688594E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091020,2009-10-20,9.34336275470995E-4,8.796342705425256E-4,5.470104063422647E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091021,2009-10-21,8.86385458278379E-4,8.469466984318874E-4,3.943745976183238E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091022,2009-10-22,8.591704292970902E-4,8.216329391935251E-4,3.753798279267185E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091023,2009-10-23,8.196564952187234E-4,7.932641796415331E-4,2.6392616546407608E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091024,2009-10-24,8.017747966594863E-4,7.694418283981148E-4,3.233105753457539E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091025,2009-10-25,7.787995095730882E-4,7.464525548991044E-4,3.234682892434836E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091026,2009-10-26,7.543198118206428E-4,7.245509421378981E-4,2.9767200719050306E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091027,2009-10-27,7.336680596584649E-4,7.035215415762974E-4,3.014510682902027E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091028,2009-10-28,7.183989146977981E-4,6.832363096399458E-4,3.5160808024911455E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091029,2009-10-29,7.237731316797949E-4,6.710103180999422E-4,5.2761284498799395E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091030,2009-10-30,6.804243951348236E-4,6.489074755975127E-4,3.151676363077133E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091031,2009-10-31,7.228104164085626E-4,6.471561546427606E-4,7.565428014618291E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091101,2009-11-01,6.715359822702604E-4,6.295455080332568E-4,4.199054382876013E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091102,2009-11-02,6.399736152094696E-4,6.004042570606606E-4,3.957035680652194E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091103,2009-11-03,6.181894095405686E-4,5.82821360763884E-4,3.5366229256599984E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
